SampleIndex,GridRow,GridI,GridJ,GridK,Label,Temperature_C,t,x,y,W25,W_T,DeltaW_Exact,SegmentIndex,SegmentName,SampleWeight,DeltaW_Pred,DeltaW_Error,AbsDeltaW_Error,W_Corrected,W_ErrorBeforeCorrection,AbsW_ErrorBeforeCorrection,W_ErrorAfterCorrection,AbsW_ErrorAfterCorrection
760,811,25,10,8,T45,43,0.274809160305344,0.468588372093023,0.342179069767442,0.588215362026275,0.56951707880828,-0.0186982832179954,2,MID,2.12189699307972,-0.00670095136200772,0.0119973318559877,0.0119973318559877,0.581514410664267,0.018698283217995,0.018698283217995,0.0119973318559873,0.0119973318559873
761,812,25,11,7,T45,43,0.274809160305344,0.468237209302326,0.357958139534884,0.492000579885607,0.476827628935635,-0.0151729509499728,2,MID,1.91037705699837,-0.00889339256303066,0.00627955838694214,0.00627955838694214,0.483107187322576,0.015172950949972,0.015172950949972,0.00627955838694133,0.00627955838694133
762,813,25,12,6,T45,43,0.274809160305344,0.467886046511628,0.373737209302326,0.40391011463001,0.391964819064806,-0.0119452955652041,2,MID,1.71671773391225,-0.0105490598873558,0.00139623567784825,0.00139623567784825,0.393361054742654,0.011945295565204,0.011945295565204,0.00139623567784813,0.00139623567784813
763,814,25,13,5,T45,43,0.274809160305344,0.46753488372093,0.389516279069767,0.322956632714025,0.313977491783875,-0.00897914093015029,2,MID,1.53874845580902,-0.0117571455692378,-0.00277800463908752,0.00277800463908752,0.311199487144787,0.00897914093015001,0.00897914093015001,-0.00277800463908778,0.00277800463908778
764,815,25,14,4,T45,43,0.274809160305344,0.467183720930233,0.405295348837209,0.248306557154587,0.242062612566671,-0.00624394458791622,1,LOW,1.37463667527497,-0.00259290360809169,0.00365104097982453,0.00365104097982453,0.245713653546495,0.00624394458791599,0.00624394458791599,0.0036510409798243,0.0036510409798243
765,816,25,15,3,T45,43,0.274809160305344,0.466832558139535,0.421074418604651,0.17925125866235,0.175537516467832,-0.00371374219451789,1,LOW,1.22282453167107,-0.00106742728707801,0.00264631490743988,0.00264631490743988,0.178183831375272,0.003713742194518,0.003713742194518,0.00264631490743999,0.00264631490743999
766,817,25,16,2,T45,43,0.274809160305344,0.466481395348837,0.436853488372093,0.115184490200083,0.113818169484292,-0.00136632071579156,1,LOW,1.08197924294749,4.40751190473222e-05,0.00141039583483888,0.00141039583483888,0.11522856531913,0.001366320715791,0.001366320715791,0.00141039583483832,0.00141039583483832
767,818,25,17,1,T45,43,0.274809160305344,0.46613023255814,0.452632558139535,0.055584541418202,0.0564019768564914,0.000817435438289361,1,LOW,1.04904612629736,0.000834072022425877,1.66365841365161e-05,1.66365841365161e-05,0.0564186134406279,-0.000817435438289396,0.000817435438289396,1.66365841364827e-05,1.66365841364827e-05
768,819,25,18,0,T45,43,0.274809160305344,0.465779069767442,0.468411627906977,0,0.00285406612127875,0.00285406612127875,1,LOW,1.17124396727672,0.00137653778862638,-0.00147752833265237,0.00147752833265237,0.00137653778862638,-0.00285406612127875,0.00285406612127875,-0.00147752833265237,0.00147752833265237
769,820,26,0,17,T45,43,0.274809160305344,0.4849,0.190627906976744,0,0.0159735496415931,0.0159735496415931,1,LOW,1.95841297849559,0.0159901349342608,1.65852926676847e-05,1.65852926676847e-05,0.0159901349342608,-0.0159735496415931,0.0159735496415931,1.65852926676847e-05,1.65852926676847e-05
770,821,26,1,16,T45,43,0.274809160305344,0.484548837209302,0.206406976744186,0.116094038944591,0.130946008819281,0.0148519698746898,1,LOW,1.89111819248139,0.0149281968153915,7.62269407016715e-05,7.62269407016715e-05,0.131022235759982,-0.01485196987469,0.01485196987469,7.62269407014737e-05,7.62269407014737e-05
771,822,26,2,15,T45,43,0.274809160305344,0.484197674418605,0.222186046511628,0.215698690109423,0.229588383518831,0.0138896934094074,1,LOW,1.83338160456444,0.0124085310583187,-0.00148116235108869,0.00148116235108869,0.228107221167742,-0.013889693409408,0.013889693409408,-0.0014811623510893,0.0014811623510893
772,823,26,3,14,T45,43,0.274809160305344,0.483846511627907,0.23796511627907,0.302094104857869,0.315149135695313,0.0130550308374439,2,MID,1.78330185024663,0.0145801303590422,0.00152509952159832,0.00152509952159832,0.316674235216911,-0.013055030837444,0.013055030837444,0.00152509952159818,0.00152509952159818
773,824,26,4,13,T45,43,0.274809160305344,0.483495348837209,0.253744186046512,0.377744530346518,0.390068705514222,0.0123241751677037,2,MID,1.73945051006222,0.0120914266665466,-0.000232748501157131,0.000232748501157131,0.389835957013065,-0.012324175167704,0.012324175167704,-0.000232748501157454,0.000232748501157454
774,825,26,5,12,T45,43,0.274809160305344,0.483144186046512,0.269523255813953,0.444537142522419,0.456216036992887,0.0116788944704678,2,MID,1.70073366822807,0.00927587459254966,-0.00240301987791814,0.00240301987791814,0.453813017114969,-0.011678894470468,0.011678894470468,-0.00240301987791836,0.00240301987791836
775,826,26,6,11,T45,43,0.274809160305344,0.482793023255814,0.285302325581395,0.503941625033933,0.51504661522599,0.0111049901920569,2,MID,1.66629941152341,0.00616669707329235,-0.00493829311876455,0.00493829311876455,0.510108322107225,-0.011104990192057,0.011104990192057,-0.0049382931187647,0.0049382931187647
776,827,26,7,10,T45,43,0.274809160305344,0.482441860465116,0.301081395348837,0.55711956888495,0.567710809134193,0.0105912402492432,2,MID,1.63547441495459,0.00279332322346919,-0.00779791702577401,0.00779791702577401,0.559912892108419,-0.0105912402492431,0.0105912402492431,-0.00779791702577393,0.00779791702577393
777,828,26,8,9,T45,43,0.274809160305344,0.482090697674419,0.316860465116279,0.605001184676824,0.615129842592236,0.0101286579154126,2,MID,1.60771947492476,-0.00081841721371974,-0.0109470751291323,0.0109470751291323,0.604182767463104,-0.0101286579154121,0.0101286579154121,-0.0109470751291318,0.0109470751291318
778,829,26,9,8,T45,43,0.274809160305344,0.481739534883721,0.332639534883721,0.605084376009089,0.5854107198685,-0.0196736561405891,2,MID,2.18041936843535,-0.00440410099457667,0.0152695551460124,0.0152695551460124,0.600680275014512,0.019673656140589,0.019673656140589,0.0152695551460124,0.0152695551460124
779,830,26,10,7,T45,43,0.274809160305344,0.481388372093023,0.348418604651163,0.505471320632442,0.489463691047976,-0.016007629584466,2,MID,1.96045777506796,-0.00704274289739539,0.00896488668707061,0.00896488668707061,0.498428577735047,0.0160076295844661,0.0160076295844661,0.00896488668707068,0.00896488668707068
780,831,26,11,6,T45,43,0.274809160305344,0.481037209302326,0.364197674418605,0.414489848931037,0.401830580563997,-0.0126592683670393,2,MID,1.75955610202236,-0.00909829479314623,0.00356097357389307,0.00356097357389307,0.405391554137891,0.01265926836704,0.01265926836704,0.00356097357389379,0.00356097357389379
781,832,26,12,5,T45,43,0.274809160305344,0.480686046511628,0.379976744186046,0.331064644877517,0.321475646891743,-0.00958899798577456,2,MID,1.57533987914647,-0.010669348457495,-0.00108035047172047,0.00108035047172047,0.320395296420022,0.00958899798577401,0.00958899798577401,-0.001080350471721,0.001080350471721
782,833,26,13,4,T45,43,0.274809160305344,0.48033488372093,0.395755813953488,0.254291886947143,0.247528331553159,-0.00676355539398407,2,MID,1.40581332363904,-0.0118353783660958,-0.00507182297211174,0.00507182297211174,0.242456508581047,0.00676355539398399,0.00676355539398399,-0.00507182297211181,0.00507182297211181
783,834,26,14,3,T45,43,0.274809160305344,0.479983720930233,0.41153488372093,0.183406370908242,0.179251591876558,-0.00415477903168363,1,LOW,1.24928674190102,-0.000644620473771614,0.00351015855791202,0.00351015855791202,0.18276175043447,0.00415477903168399,0.00415477903168399,0.00351015855791237,0.00351015855791237
784,835,26,15,2,T45,43,0.274809160305344,0.479632558139535,0.427313953488372,0.117755916790198,0.116017249856555,-0.00173866693364338,1,LOW,1.1043200160186,0.000457303114784008,0.00219597004842739,0.00219597004842739,0.118213219904982,0.00173866693364301,0.00173866693364301,0.00219597004842702,0.00219597004842702
785,836,26,16,1,T45,43,0.274809160305344,0.479281395348837,0.443093023255814,0.0567812442413661,0.0572866081525728,0.000505363911206688,1,LOW,1.0303218346724,0.00121708654251253,0.000711722631305838,0.000711722631305838,0.0579983307838786,-0.000505363911206695,0.000505363911206695,0.000711722631305832,0.000711722631305832
786,837,26,17,0,T45,43,0.274809160305344,0.47893023255814,0.458872093023256,3.37853501042609e-16,0.00259506539151472,0.00259506539151438,1,LOW,1.15570392349086,0.00171422110687435,-0.000880844284640032,0.000880844284640032,0.00171422110687469,-0.00259506539151438,0.00259506539151438,-0.000880844284640034,0.000880844284640034
787,838,27,0,16,T45,43,0.274809160305344,0.4977,0.196867441860465,3.93746019386333e-16,0.0166133376103408,0.0166133376103404,1,LOW,1.99680025662042,0.0160940346889885,-0.000519302921351879,0.000519302921351879,0.0160940346889889,-0.0166133376103404,0.0166133376103404,-0.00051930292135189,0.00051930292135189
788,839,27,1,15,T45,43,0.274809160305344,0.497348837209302,0.212646511627907,0.112687574384032,0.128164767573241,0.0154771931892089,1,LOW,1.92863159135253,0.0149067498854739,-0.000570443303734966,0.000570443303734966,0.127594324269506,-0.015477193189209,0.015477193189209,-0.000570443303735069,0.000570443303735069
789,840,27,2,14,T45,43,0.274809160305344,0.496997674418605,0.228425581395349,0.209806795282717,0.224304808099894,0.0144980128171768,1,LOW,1.86988076903061,0.0123446503169393,-0.00215336250023754,0.00215336250023754,0.222151445599656,-0.014498012817177,0.014498012817177,-0.00215336250023773,0.00215336250023773
790,841,27,3,13,T45,43,0.274809160305344,0.496646511627907,0.244204651162791,0.294375469293592,0.30802083950394,0.0136453702103485,2,MID,1.81872221262091,0.0147309817718821,0.00108561156153364,0.00108561156153364,0.309106451065474,-0.013645370210348,0.013645370210348,0.00108561156153414,0.00108561156153414
791,842,27,4,12,T45,43,0.274809160305344,0.496295348837209,0.259983720930233,0.368678769745052,0.381574995422465,0.0128962256774122,2,MID,1.77377354064473,0.0120321470342031,-0.000864078643209101,0.000864078643209101,0.380710916779255,-0.012896225677413,0.012896225677413,-0.00086407864320992,0.00086407864320992
792,843,27,5,11,T45,43,0.274809160305344,0.495944186046512,0.275762790697674,0.434478842050261,0.446711654876094,0.0122328128258333,2,MID,1.73396876955,0.00901375779735403,-0.00321905502847927,0.00321905502847927,0.443492599847615,-0.012232812825833,0.012232812825833,-0.00321905502847897,0.00321905502847897
793,844,27,6,10,T45,43,0.274809160305344,0.495593023255814,0.291541860465116,0.493156342454814,0.504797553987471,0.0116412115326561,2,MID,1.69847269195937,0.00570760757826128,-0.00593360395439482,0.00593360395439482,0.498863950033075,-0.011641211532657,0.011641211532657,-0.00593360395439568,0.00593360395439568
794,845,27,7,9,T45,43,0.274809160305344,0.495241860465116,0.307320930232558,0.545808373836078,0.556918734367264,0.0111103605311853,2,MID,1.66662163187112,0.00214191282370306,-0.00896844770748224,0.00896844770748224,0.547950286659781,-0.011110360531186,0.011110360531186,-0.00896844770748295,0.00896844770748295
795,846,27,8,8,T45,43,0.274809160305344,0.494890697674419,0.3231,0.593317724458676,0.602242881159753,0.00892515670107641,2,MID,1.53550940206458,-0.00165849938329322,-0.0105836560843696,0.0105836560843696,0.591659225075383,-0.00892515670107696,0.00892515670107696,-0.0105836560843702,0.0105836560843702
796,847,27,9,7,T45,43,0.274809160305344,0.494539534883721,0.338879069767442,0.519700471164527,0.502811170099678,-0.0168893010648488,2,MID,2.01335806389093,-0.00486998804950429,0.0120193130153445,0.0120193130153445,0.514830483115023,0.016889301064849,0.016889301064849,0.0120193130153446,0.0120193130153446
797,848,27,10,6,T45,43,0.274809160305344,0.494188372093023,0.354658139534884,0.425638727053533,0.412227077244394,-0.0134116498091393,2,MID,1.80469898854836,-0.00734222143170569,0.00606942837743361,0.00606942837743361,0.418296505621827,0.013411649809139,0.013411649809139,0.00606942837743329,0.00606942837743329
798,849,27,11,5,T45,43,0.274809160305344,0.493837209302326,0.370437209302326,0.339590253669689,0.329359988432391,-0.0102302652372978,2,MID,1.61381591423787,-0.0092892953983691,0.000940969838928701,0.000940969838928701,0.33030095827132,0.010230265237298,0.010230265237298,0.000940969838928885,0.000940969838928885
799,850,27,12,4,T45,43,0.274809160305344,0.493486046511628,0.386216279069767,0.260572891808,0.253264056853527,-0.0073088349544731,2,MID,1.43853009726839,-0.0107988055879977,-0.00348997063352463,0.00348997063352463,0.249774086220002,0.00730883495447299,0.00730883495447299,-0.00348997063352474,0.00348997063352474
800,851,27,13,3,T45,43,0.274809160305344,0.49313488372093,0.401995348837209,0.187758688611013,0.183141940727376,-0.00461674788363711,1,LOW,1.27700487301823,-0.00018870605792099,0.00442804182571612,0.00442804182571612,0.187569982553092,0.004616747883637,0.004616747883637,0.00442804182571602,0.00442804182571602
801,852,27,14,2,T45,43,0.274809160305344,0.492783720930233,0.417774418604651,0.120444776198432,0.118316758608294,-0.00212801759013838,1,LOW,1.1276810554083,0.0009067830677555,0.00303480065789388,0.00303480065789388,0.121351559266188,0.00212801759013799,0.00212801759013799,0.00303480065789349,0.00303480065789349
802,853,27,15,1,T45,43,0.274809160305344,0.492432558139535,0.433553488372093,0.0580306094862761,0.0582101687680322,0.00017955928175617,1,LOW,1.01077355690537,0.0016378151381038,0.00145825585634763,0.00145825585634763,0.0596684246243799,-0.0001795592817561,0.0001795592817561,0.0014582558563477,0.0014582558563477
803,854,27,16,0,T45,43,0.274809160305344,0.492081395348837,0.449332558139535,0,0.00232506725481095,0.00232506725481095,1,LOW,1.13950403528866,0.00208994552861414,-0.000235121726196811,0.000235121726196811,0.00208994552861414,-0.00232506725481095,0.00232506725481095,-0.000235121726196811,0.000235121726196811
804,855,28,0,15,T45,43,0.274809160305344,0.5105,0.203106976744186,0,0.0172138164483718,0.0172138164483718,1,LOW,2.03282898690231,0.0161649836759714,-0.00104883277240039,0.00104883277240039,0.0161649836759714,-0.0172138164483718,0.0172138164483718,-0.00104883277240039,0.00104883277240039
805,856,28,1,14,T45,43,0.274809160305344,0.510148837209302,0.218886046511628,0.10947531822364,0.125542089671474,0.0160667714478346,1,LOW,1.96400628687008,0.0148571013892844,-0.00120967005855022,0.00120967005855022,0.124332419612924,-0.016066771447834,0.016066771447834,-0.00120967005854963,0.00120967005854963
806,857,28,2,13,T45,43,0.274809160305344,0.509797674418605,0.23466511627907,0.204228220849646,0.219302203740141,0.0150739828904957,1,LOW,1.90443897342974,0.0122509597661292,-0.00282302312436655,0.00282302312436655,0.216479180615775,-0.015073982890495,0.015073982890495,-0.00282302312436586,0.00282302312436586
807,858,28,3,12,T45,43,0.274809160305344,0.509446511627907,0.250444186046512,0.287041435956407,0.301247730258206,0.0142062943017989,2,MID,1.85237765810793,0.0147815897041576,0.000575295402358681,0.000575295402358681,0.301823025660565,-0.014206294301799,0.014206294301799,0.000575295402358622,0.000575295402358622
808,859,28,4,11,T45,43,0.274809160305344,0.509095348837209,0.266223255813954,0.360037961722183,0.373479423353981,0.0134414616317983,2,MID,1.8064876979079,0.0118733838554907,-0.00156807777630761,0.00156807777630761,0.371911345577674,-0.013441461631798,0.013441461631798,-0.0015680777763073,0.0015680777763073
809,860,28,5,10,T45,43,0.274809160305344,0.508744186046512,0.282002325581395,0.424865638025712,0.437627857402662,0.0127622193769508,2,MID,1.76573316261705,0.00865249108941143,-0.00410972828753937,0.00410972828753937,0.433518129115123,-0.01276221937695,0.01276221937695,-0.00410972828753864,0.00410972828753864
810,861,28,6,9,T45,43,0.274809160305344,0.508393023255814,0.297781395348837,0.482823036714641,0.494977998259517,0.0121549615448758,2,MID,1.72929769269255,0.00514938684152979,-0.00700557470334601,0.00700557470334601,0.487972423556171,-0.012154961544876,0.012154961544876,-0.00700557470334623,0.00700557470334623
811,862,28,7,8,T45,43,0.274809160305344,0.508041860465116,0.313560465116279,0.534947341380618,0.546556162260696,0.0116088208800783,2,MID,1.6965292528047,0.00139116431410505,-0.0102176565659733,0.0102176565659733,0.536338505694723,-0.0116088208800781,0.0116088208800781,-0.0102176565659731,0.0102176565659731
812,863,28,8,7,T45,43,0.274809160305344,0.507690697674419,0.329339534883721,0.534753934987236,0.516931886060628,-0.0178220489266085,2,MID,2.06932293559651,-0.00236921093321005,0.0154528379933984,0.0154528379933984,0.532384724054026,0.017822048926608,0.017822048926608,0.0154528379933979,0.0154528379933979
813,864,28,9,6,T45,43,0.274809160305344,0.507339534883721,0.345118604651163,0.437403944662401,0.423198319773983,-0.014205624888418,2,MID,1.85233749330508,-0.00527672512721846,0.00892889976119954,0.00892889976119954,0.432127219535183,0.014205624888418,0.014205624888418,0.00892889976119959,0.00892889976119959
814,865,28,10,5,T45,43,0.274809160305344,0.506988372093023,0.360897674418605,0.348566573830999,0.337661140368305,-0.0109054334626941,2,MID,1.65432600776165,-0.00761417439565559,0.00329125906703851,0.00329125906703851,0.340952399435343,0.010905433462694,0.010905433462694,0.00329125906703837,0.00329125906703837
815,866,28,11,4,T45,43,0.274809160305344,0.506637209302326,0.376676744186047,0.267172036112822,0.259290302619683,-0.00788173349313875,2,MID,1.47290400958833,-0.00947833765903792,-0.00159660416589917,0.00159660416589917,0.257693698453784,0.00788173349313898,0.00788173349313898,-0.00159660416589896,0.00159660416589896
816,867,28,12,3,T45,43,0.274809160305344,0.506286046511628,0.392455813953488,0.192322592357738,0.187221417206083,-0.00510117515165498,1,LOW,1.3060705090993,0.000299807306675553,0.00540098245833053,0.00540098245833053,0.192622399664414,0.00510117515165498,0.00510117515165498,0.00540098245833054,0.00540098245833054
817,868,28,13,2,T45,43,0.274809160305344,0.50593488372093,0.40823488372093,0.123259300850599,0.120723736098386,-0.00253556475221288,1,LOW,1.15213388513277,0.00139233492470776,0.00392789967692064,0.00392789967692064,0.124651635775307,0.00253556475221299,0.00253556475221299,0.00392789967692075,0.00392789967692075
818,869,28,14,1,T45,43,0.274809160305344,0.505583720930233,0.424013953488372,0.0593361915761186,0.0591752862173452,-0.000160905358773396,1,LOW,1.0096543215264,0.0020962243823641,0.0022571297411375,0.0022571297411375,0.0614324159584827,0.000160905358773403,0.000160905358773403,0.0022571297411375,0.0022571297411375
819,870,28,15,0,T45,43,0.274809160305344,0.505232558139535,0.439793023255814,0,0.00204335607807451,0.00204335607807451,1,LOW,1.12260136468447,0.00250371105384569,0.000460354975771184,0.000460354975771184,0.00250371105384569,-0.00204335607807451,0.00204335607807451,0.000460354975771184,0.000460354975771184
820,871,29,0,14,T45,43,0.274809160305344,0.5233,0.209346511627907,0,0.0177785009602614,0.0177785009602614,1,LOW,2.06671005761568,0.0162029818952094,-0.00157551906505196,0.00157551906505196,0.0162029818952094,-0.0177785009602614,0.0177785009602614,-0.00157551906505196,0.00157551906505196
821,872,29,1,13,T45,43,0.274809160305344,0.522948837209302,0.225125581395349,0.106441122541704,0.123064790985658,0.0166236684439539,1,LOW,1.99742010663723,0.0147789489759118,-0.0018447194680421,0.0018447194680421,0.121220071517616,-0.016623668443954,0.016623668443954,-0.00184471946804221,0.00184471946804221
822,873,29,2,12,T45,43,0.274809160305344,0.522597674418605,0.240904651162791,0.198938621408202,0.214558738622918,0.0156201172147157,1,LOW,1.93720703288294,0.0121274760881488,-0.00349264112656686,0.00349264112656686,0.211066097496351,-0.015620117214716,0.015620117214716,-0.00349264112656714,0.00349264112656714
823,874,29,3,11,T45,43,0.274809160305344,0.522246511627907,0.256683720930233,0.280063957812361,0.294803906027174,0.0147399482148135,2,MID,1.88439689288881,0.0147314304205122,-8.51779430126147e-06,8.51779430126147e-06,0.294795388232873,-0.014739948214813,0.014739948214813,-8.51779430077748e-06,8.51779430077748e-06
824,875,29,4,10,T45,43,0.274809160305344,0.521895348837209,0.272462790697674,0.351792911394844,0.365754636626099,0.0139617252312547,2,MID,1.83770351387528,0.011614560792946,-0.0023471644383087,0.0023471644383087,0.36340747218779,-0.013961725231255,0.013961725231255,-0.00234716443830901,0.00234716443830901
825,876,29,5,9,T45,43,0.274809160305344,0.521544186046512,0.288241860465116,0.415668625610242,0.428937331545787,0.0132687059355454,2,MID,1.79612235613272,0.00819148332711277,-0.00507722260843263,0.00507722260843263,0.423860108937355,-0.013268705935545,0.013268705935545,-0.00507722260843224,0.00507722260843224
826,877,29,6,8,T45,43,0.274809160305344,0.521193023255814,0.304020930232558,0.472913879545953,0.485561503337017,0.0126476237910635,2,MID,1.75885742746381,0.00449145431700449,-0.00815616947405901,0.00815616947405901,0.477405333862957,-0.012647623791064,0.012647623791064,-0.0081561694740595,0.0081561694740595
827,878,29,7,7,T45,43,0.274809160305344,0.520841860465116,0.3198,0.524510122501637,0.531895035182883,0.00738491268124564,2,MID,1.44309476087474,0.000540523887377738,-0.0068443887938679,0.0068443887938679,0.525050646389015,-0.00738491268124597,0.00738491268124597,-0.00684438879386828,0.00684438879386828
828,879,29,8,6,T45,43,0.274809160305344,0.520490697674419,0.335579069767442,0.449838063963333,0.434793323200826,-0.0150447407625076,2,MID,1.90268444575046,-0.00289719749175572,0.0121475432707519,0.0121475432707519,0.446940866471577,0.015044740762507,0.015044740762507,0.0121475432707513,0.0121475432707513
829,880,29,9,5,T45,43,0.274809160305344,0.520139534883721,0.351358139534884,0.358030316423562,0.34641305248056,-0.0116172639430027,2,MID,1.69703583658016,-0.00564085428339724,0.00597640965960546,0.00597640965960546,0.352389462140165,0.011617263943002,0.011617263943002,0.00597640965960478,0.00597640965960478
830,881,29,10,4,T45,43,0.274809160305344,0.519788372093023,0.367137209302326,0.274114119055863,0.265629715127035,-0.00848440392882804,2,MID,1.50906423572968,-0.00787191079051828,0.000612493138309762,0.000612493138309762,0.266242208265345,0.00848440392882804,0.00848440392882804,0.000612493138309744,0.000612493138309744
831,882,29,11,3,T45,43,0.274809160305344,0.519437209302326,0.382916279069767,0.197113895780986,0.191504156435962,-0.00560973934502432,1,LOW,1.33658436070146,0.000820345071046317,0.00643008441607064,0.00643008441607064,0.197934240852032,0.00560973934502401,0.00560973934502401,0.00643008441607032,0.00643008441607032
832,883,29,12,2,T45,43,0.274809160305344,0.519086046511628,0.398695348837209,0.126208511077497,0.123245896500935,-0.00296261457656176,1,LOW,1.17775687459371,0.0019137560465081,0.00487637062306986,0.00487637062306986,0.128122267124005,0.00296261457656201,0.00296261457656201,0.0048763706230701,0.0048763706230701
833,884,29,13,1,T45,43,0.274809160305344,0.51873488372093,0.414474418604651,0.0607018721682124,0.0601848299142698,-0.000517042253942654,1,LOW,1.03102253523656,0.0025922767016765,0.00310931895561916,0.00310931895561916,0.0632941488698889,0.000517042253942598,0.000517042253942598,0.0031093189556191,0.0031093189556191
834,885,29,14,0,T45,43,0.274809160305344,0.518383720930233,0.430253488372093,0,0.00174915276044845,0.00174915276044864,1,LOW,1.10494916562692,0.00295551768256905,0.00120636492212041,0.00120636492212041,0.00295551768256905,-0.00174915276044845,0.00174915276044845,0.0012063649221206,0.0012063649221206
835,886,30,0,13,T45,43,0.274809160305344,0.5361,0.215586046511628,0,0.0183104990458521,0.0183104990458521,1,LOW,2.09862994275113,0.0162080293467026,-0.00210246969914945,0.00210246969914945,0.0162080293467026,-0.0183104990458521,0.0183104990458521,-0.00210246969914945,0.00210246969914945
836,887,30,1,12,T45,43,0.274809160305344,0.535748837209302,0.23136511627907,0.103570581347585,0.120721109604093,0.0171505282565081,1,LOW,2.02903169539049,0.0146720131974297,-0.00247851505907843,0.00247851505907843,0.118242594545015,-0.017150528256508,0.017150528256508,-0.00247851505907833,0.00247851505907833
837,888,30,2,11,T45,43,0.274809160305344,0.535397674418605,0.247144186046512,0.193916110104772,0.210054785642656,0.0161386755378838,1,LOW,1.96832053227303,0.0119741886143404,-0.00416448692354338,0.00416448692354338,0.205890298719112,-0.016138675537884,0.016138675537884,-0.00416448692354357,0.00416448692354357
838,889,30,3,10,T45,43,0.274809160305344,0.535046511627907,0.262923255813953,0.273417650208138,0.288665923635424,0.0152482734272856,2,MID,1.91489640563714,0.0145800376930236,-0.000668235734262015,0.000668235734262015,0.287997687901162,-0.015248273427286,0.015248273427286,-0.00066823573426239,0.00066823573426239
839,890,30,4,9,T45,43,0.274809160305344,0.534695348837209,0.278702325581395,0.343917038318024,0.358375732022863,0.0144586937048396,2,MID,1.86752162229038,0.0112551627449297,-0.00320353095990994,0.00320353095990994,0.355172201062954,-0.014458693704839,0.014458693704839,-0.00320353095990933,0.00320353095990933
840,891,30,5,8,T45,43,0.274809160305344,0.534344186046512,0.294481395348837,0.406861349732962,0.420615079135712,0.0137537294027502,2,MID,1.82522376416501,0.00763020413817964,-0.00612352526457056,0.00612352526457056,0.414491553871142,-0.01375372940275,0.01375372940275,-0.00612352526457033,0.00612352526457033
841,892,30,6,7,T45,43,0.274809160305344,0.533993023255814,0.310260465116279,0.46340328125778,0.476523751794079,0.0131204705362992,2,MID,1.78722823217795,0.00373328726266111,-0.00938718327363809,0.00938718327363809,0.467136568520441,-0.013120470536299,0.013120470536299,-0.00938718327363791,0.00938718327363791
842,893,30,7,6,T45,43,0.274809160305344,0.533641860465116,0.326039534883721,0.462999798796301,0.447066839064551,-0.0159329597317495,2,MID,1.95597758390497,-0.000198460307366806,0.0157344994243827,0.0157344994243827,0.462801338488934,0.01593295973175,0.01593295973175,0.0157344994243832,0.0157344994243832
843,894,30,8,5,T45,43,0.274809160305344,0.533290697674419,0.341818604651163,0.368022290665098,0.355653464456531,-0.0123688262085668,2,MID,1.74212957251401,-0.00336583821185417,0.00900298799671263,0.00900298799671263,0.364656452453244,0.012368826208567,0.012368826208567,0.00900298799671284,0.00900298799671284
844,895,30,9,4,T45,43,0.274809160305344,0.532939534883721,0.357597674418605,0.281426586076531,0.272307357164846,-0.00911922891168526,2,MID,1.54715373470112,-0.00597723300206281,0.00314199590962245,0.00314199590962245,0.275449353074468,0.00911922891168498,0.00911922891168498,0.00314199590962216,0.00314199590962216
845,896,30,10,3,T45,43,0.274809160305344,0.532588372093023,0.373376744186047,0.202150028625756,0.196005738113407,-0.00614429051234894,1,LOW,1.36865743074094,0.00137225638085691,0.00751654689320585,0.00751654689320585,0.203522285006613,0.00614429051234902,0.00614429051234902,0.00751654689320594,0.00751654689320594
846,897,30,11,2,T45,43,0.274809160305344,0.532237209302326,0.389155813953488,0.129302311686089,0.125891710392805,-0.00341060129328336,1,LOW,1.204636077597,0.00247081776762256,0.00588141906090592,0.00588141906090592,0.131773129453712,0.00341060129328399,0.00341060129328399,0.00588141906090656,0.00588141906090656
847,898,30,12,1,T45,43,0.274809160305344,0.531886046511628,0.40493488372093,0.0621318986992307,0.0612419396653943,-0.000889959033836402,1,LOW,1.05339754203018,0.00312592975825944,0.00401588879209584,0.00401588879209584,0.0652578284574901,0.000889959033836402,0.000889959033836402,0.00401588879209585,0.00401588879209585
848,899,30,13,0,T45,43,0.274809160305344,0.53153488372093,0.420713953488372,0,0.00144160753776702,0.00144160753776702,1,LOW,1.08649645226602,0.00344536541478421,0.00200375787701719,0.00200375787701719,0.00344536541478421,-0.00144160753776702,0.00144160753776702,0.00200375787701719,0.00200375787701719
849,900,31,0,12,T45,43,0.274809160305344,0.5489,0.221825581395349,0,0.0188125689275603,0.0188125689275603,1,LOW,2.12875413565362,0.016180126030451,-0.00263244289710929,0.00263244289710929,0.016180126030451,-0.0188125689275603,0.0188125689275603,-0.00263244289710929,0.00263244289710929
850,901,31,1,11,T45,43,0.274809160305344,0.548548837209302,0.237604651162791,0.100850801864805,0.118500519093562,0.0176497172287574,1,LOW,2.05898303372544,0.0145360357435037,-0.00311368148525365,0.00311368148525365,0.115386837608309,-0.017649717228757,0.017649717228757,-0.00311368148525326,0.00311368148525326
851,902,31,2,10,T45,43,0.274809160305344,0.548197674418605,0.253383720930233,0.189140955927257,0.205772650951521,0.0166316950242643,1,LOW,1.99790170145586,0.0117910657750066,-0.0048406292492577,0.0048406292492577,0.200932021702264,-0.016631695024264,0.016631695024264,-0.00484062924925741,0.00484062924925741
