SampleIndex,GridRow,GridI,GridJ,GridK,SegmentIndex,SegmentName,Label,Temperature_C,t,x,y,W25,W_T,DeltaW_Exact,FitWeight,DeltaW_Pred,DeltaW_Error,AbsDeltaW_Error,W_Corrected,W_ErrorAfterCorrection,AbsW_ErrorAfterCorrection,AbsW_ErrorBeforeCorrection
450,974,38,4,1,1,SEG_LOW,T60,60,0.491094147582697,0.637095348837209,0.328618604651163,0.0765610127334117,0.068495988632636,-0.00806502410077573,1.26883413669252,0.00786049471915875,0.0159255188199345,0.0159255188199345,0.0844215074525704,0.0159255188199344,0.0159255188199344,0.0080650241007757
451,976,39,0,4,1,SEG_LOW,T60,60,0.491094147582697,0.6513,0.271741860465116,2.8525517359251e-16,0,-2.8525517359251e-16,1.00000000000001,0.024358184957623,0.0243581849576233,0.0243581849576233,0.0243581849576233,0.0243581849576233,0.0243581849576233,2.8525517359251e-16
452,977,39,1,3,1,SEG_LOW,T60,60,0.491094147582697,0.650948837209302,0.287520930232558,0.0833421746973097,0.119455479819476,0.0361133051221658,2.20377683740553,0.0138140363275528,-0.022299268794613,0.022299268794613,0.0971562110248625,-0.0222992687946135,0.0222992687946135,0.0361133051221663
453,978,39,2,2,1,SEG_LOW,T60,60,0.491094147582697,0.650597674418605,0.3033,0.15801265807171,0.15081953117405,-0.00719312689765919,1.23977089658864,0.0142468269651494,0.0214399538628086,0.0214399538628086,0.172259485036859,0.0214399538628094,0.0214399538628094,0.00719312689766
454,979,39,3,1,1,SEG_LOW,T60,60,0.491094147582697,0.650246511627907,0.319079069767442,0.0788499640339023,0.0698020663911132,-0.00904789764278906,1.30159658809297,0.0090813504844853,0.0181292481272744,0.0181292481272744,0.0879313145183876,0.0181292481272744,0.0181292481272744,0.00904789764278911
455,981,40,0,3,1,SEG_LOW,T60,60,0.491094147582697,0.6641,0.277981395348837,2.78852372411666e-16,0,-2.78852372411666e-16,1.00000000000001,0.0231627643190937,0.023162764319094,0.023162764319094,0.023162764319094,0.023162764319094,0.023162764319094,2.78852372411666e-16
456,982,40,1,2,1,SEG_LOW,T60,60,0.491094147582697,0.663748837209302,0.293760465116279,0.080963852997077,0.11827268205843,0.0373088290613529,2.24362763537843,0.012853192101203,-0.0244556369601499,0.0244556369601499,0.09381704509828,-0.02445563696015,0.02445563696015,0.037308829061353
457,983,40,2,1,1,SEG_LOW,T60,60,0.491094147582697,0.663397674418605,0.309539534883721,0.0812799992885717,0.0711886467861433,-0.0100913525024284,1.33637841674761,0.0103492732475359,0.0204406257499643,0.0204406257499643,0.0916292725361076,0.0204406257499643,0.0204406257499643,0.0100913525024284
458,985,41,0,2,1,SEG_LOW,T60,60,0.491094147582697,0.6769,0.284220930232558,0,0,0,1,0.0218710984859116,0.0218710984859116,0.0218710984859116,0.0218710984859116,0.0218710984859116,0.0218710984859116,0
459,986,41,1,1,1,SEG_LOW,T60,60,0.491094147582697,0.676548837209302,0.3,0.0617990053241993,0.0726634093948233,0.010864404070624,1.36214680235413,0.0125311483671553,0.0016667442965313,0.0016667442965313,0.0743301536913546,0.00166674429653131,0.00166674429653131,0.010864404070624
460,988,42,0,1,1,SEG_LOW,T60,60,0.491094147582697,0.6897,0.290460465116279,2.66872021802681e-16,0,-2.66872021802681e-16,1.00000000000001,0.020483187458077,0.0204831874580773,0.0204831874580773,0.0204831874580773,0.0204831874580773,0.0204831874580773,2.66872021802681e-16
461,2,0,1,42,1,SEG_LOW,T100,100,1,0.151748837209302,0.0441790697674419,1.75458134332322e-15,0,-1.75458134332322e-15,1.00000000000006,0.0115626910860362,0.011562691086038,0.011562691086038,0.011562691086038,0.011562691086038,0.011562691086038,1.75458134332322e-15
462,3,0,2,41,1,SEG_LOW,T100,100,1,0.151397674418605,0.0599581395348837,-1.2928315017885e-15,0,1.2928315017885e-15,1.00000000000004,0.00923021290323028,0.00923021290322899,0.00923021290322899,0.00923021290322899,0.00923021290322899,0.00923021290322899,1.2928315017885e-15
463,4,0,3,40,1,SEG_LOW,T100,100,1,0.151046511627907,0.0757372093023256,-1.02348333525075e-15,0,1.02348333525075e-15,1.00000000000003,0.00702317040354027,0.00702317040353925,0.00702317040353925,0.00702317040353925,0.00702317040353925,0.00702317040353925,1.02348333525075e-15
464,5,0,4,39,1,SEG_LOW,T100,100,1,0.150695348837209,0.0915162790697674,0,0,0,1,0.00494156358696665,0.00494156358696665,0.00494156358696665,0.00494156358696665,0.00494156358696665,0.00494156358696665,0
465,6,0,5,38,1,SEG_LOW,T100,100,1,0.150344186046512,0.107295348837209,0,0,0,1,0.00298539245350978,0.00298539245350978,0.00298539245350978,0.00298539245350978,0.00298539245350978,0.00298539245350978,0
466,46,1,1,41,1,SEG_LOW,T100,100,1,0.164548837209302,0.0504186046511628,0,0.0188971103903045,0.0188971103903045,1.62990367967682,0.0134564187334414,-0.00544069165686305,0.00544069165686305,0.0134564187334414,-0.00544069165686305,0.00544069165686305,0.0188971103903045
467,47,1,2,40,1,SEG_LOW,T100,100,1,0.164197674418605,0.0661976744186046,0,0,0,1,0.0110752011489512,0.0110752011489512,0.0110752011489512,0.0110752011489512,0.0110752011489512,0.0110752011489512,0
468,48,1,3,39,1,SEG_LOW,T100,100,1,0.163846511627907,0.0819767441860465,0,0,0,1,0.00881941924757714,0.00881941924757714,0.00881941924757714,0.00881941924757714,0.00881941924757714,0.00881941924757714,0
469,49,1,4,38,1,SEG_LOW,T100,100,1,0.163495348837209,0.0977558139534884,0,0,0,1,0.00668907302931953,0.00668907302931953,0.00668907302931953,0.00668907302931953,0.00668907302931953,0.00668907302931953,0
470,50,1,5,37,1,SEG_LOW,T100,100,1,0.163144186046512,0.11353488372093,0,0,0,1,0.00468416249417859,0.00468416249417859,0.00468416249417859,0.00468416249417859,0.00468416249417859,0.00468416249417859,0
471,51,1,6,36,1,SEG_LOW,T100,100,1,0.162793023255814,0.129313953488372,0,0,0,1,0.00280468764215384,0.00280468764215384,0.00280468764215384,0.00280468764215384,0.00280468764215384,0.00280468764215384,0
472,52,1,7,35,1,SEG_LOW,T100,100,1,0.162441860465116,0.145093023255814,0,0,0,1,0.00105064847324552,0.00105064847324552,0.00105064847324552,0.00105064847324552,0.00105064847324552,0.00105064847324552,0
473,53,1,8,34,1,SEG_LOW,T100,100,1,0.162090697674419,0.160872093023256,0,0,0,1,-0.000577955012546193,-0.000577955012546193,0.000577955012546193,0,0,0,0
474,54,1,9,33,1,SEG_LOW,T100,100,1,0.161739534883721,0.176651162790698,0,0,0,1,-0.00208112281522161,-0.00208112281522161,0.00208112281522161,0,0,0,0
475,55,1,10,32,1,SEG_LOW,T100,100,1,0.161388372093023,0.19243023255814,0,0,0,1,-0.00345885493478061,-0.00345885493478061,0.00345885493478061,0,0,0,0
476,56,1,11,31,1,SEG_LOW,T100,100,1,0.161037209302326,0.208209302325581,0,0,0,1,-0.00471115137122295,-0.00471115137122295,0.00471115137122295,0,0,0,0
477,57,1,12,30,1,SEG_LOW,T100,100,1,0.160686046511628,0.223988372093023,0,0,0,1,-0.00583801212454908,-0.00583801212454908,0.00583801212454908,0,0,0,0
478,58,1,13,29,1,SEG_LOW,T100,100,1,0.16033488372093,0.239767441860465,0,0,0,1,-0.00683943719475877,-0.00683943719475877,0.00683943719475877,0,0,0,0
479,59,1,14,28,1,SEG_LOW,T100,100,1,0.159983720930233,0.255546511627907,0,0,0,1,-0.0077154265818519,-0.0077154265818519,0.0077154265818519,0,0,0,0
480,60,1,15,27,1,SEG_LOW,T100,100,1,0.159632558139535,0.271325581395349,0,0,0,1,-0.00846598028582872,-0.00846598028582872,0.00846598028582872,0,0,0,0
481,61,1,16,26,1,SEG_LOW,T100,100,1,0.159281395348837,0.287104651162791,0,0,0,1,-0.00909109830668909,-0.00909109830668909,0.00909109830668909,0,0,0,0
482,62,1,17,25,1,SEG_LOW,T100,100,1,0.15893023255814,0.302883720930233,0,0,0,1,-0.00959078064443292,-0.00959078064443292,0.00959078064443292,0,0,0,0
483,63,1,18,24,1,SEG_LOW,T100,100,1,0.158579069767442,0.318662790697674,0,0,0,1,-0.0099650272990604,-0.0099650272990604,0.0099650272990604,0,0,0,0
484,64,1,19,23,1,SEG_LOW,T100,100,1,0.158227906976744,0.334441860465116,0,0,0,1,-0.0102138382705715,-0.0102138382705715,0.0102138382705715,0,0,0,0
485,65,1,20,22,1,SEG_LOW,T100,100,1,0.157876744186047,0.350220930232558,0,0,0,1,-0.010337213558966,-0.010337213558966,0.010337213558966,0,0,0,0
486,66,1,21,21,1,SEG_LOW,T100,100,1,0.157525581395349,0.366,0,0,0,1,-0.0103351531642442,-0.0103351531642442,0.0103351531642442,0,0,0,0
487,67,1,22,20,1,SEG_LOW,T100,100,1,0.157174418604651,0.381779069767442,0,0,0,1,-0.0102076570864059,-0.0102076570864059,0.0102076570864059,0,0,0,0
488,68,1,23,19,1,SEG_LOW,T100,100,1,0.156823255813954,0.397558139534884,0,0,0,1,-0.0099547253254512,-0.0099547253254512,0.0099547253254512,0,0,0,0
489,69,1,24,18,1,SEG_LOW,T100,100,1,0.156472093023256,0.413337209302326,0,0,0,1,-0.00957635788138007,-0.00957635788138007,0.00957635788138007,0,0,0,0
490,90,2,2,39,1,SEG_LOW,T100,100,1,0.176997674418605,0.0724372093023256,0.243215163301601,0.316561407969226,0.073346244667625,3.44487482225417,0.0171164269981476,-0.0562298176694774,0.0562298176694774,0.260331590299749,-0.0562298176694774,0.0562298176694774,0.073346244667625
491,91,2,3,38,1,SEG_LOW,T100,100,1,0.176646511627907,0.0882162790697674,0.127498710844987,0.197064807753932,0.069566096908945,3.31886989696483,0.00619915418476342,-0.0633669427241816,0.0633669427241816,0.13369786502975,-0.0633669427241816,0.0633669427241816,0.069566096908945
492,92,2,4,37,1,SEG_LOW,T100,100,1,0.176295348837209,0.103995348837209,0.0364937815284556,0.0893830802188664,0.0528892986904108,2.76297662301369,0.0056311642182654,-0.0472581344721454,0.0472581344721454,0.042124945746721,-0.0472581344721454,0.0472581344721454,0.0528892986904108
493,93,2,5,36,1,SEG_LOW,T100,100,1,0.175944186046512,0.119774418604651,0,0.00537806542197524,0.00537806542197524,1.17926884739917,0.00634577396670029,0.000967708544725049,0.000967708544725049,0.00634577396670029,0.000967708544725049,0.000967708544725049,0.00537806542197524
494,94,2,6,35,1,SEG_LOW,T100,100,1,0.175593023255814,0.135553488372093,0,0,0,1,0.00441755971299148,0.00441755971299148,0.00441755971299148,0.00441755971299148,0.00441755971299148,0.00441755971299148,0
495,95,2,7,34,1,SEG_LOW,T100,100,1,0.175241860465116,0.151332558139535,0,0,0,1,0.0026147811423991,0.0026147811423991,0.0026147811423991,0.0026147811423991,0.0026147811423991,0.0026147811423991,0
496,96,2,8,33,1,SEG_LOW,T100,100,1,0.174890697674419,0.167111627906977,0,0,0,1,0.000937438254923354,0.000937438254923354,0.000937438254923354,0.000937438254923354,0.000937438254923354,0.000937438254923354,0
497,97,2,9,32,1,SEG_LOW,T100,100,1,0.174539534883721,0.182890697674419,0,0,0,1,-0.000614468949436162,-0.000614468949436162,0.000614468949436162,0,0,0,0
498,98,2,10,31,1,SEG_LOW,T100,100,1,0.174188372093023,0.19866976744186,0,0,0,1,-0.00204094047067914,-0.00204094047067914,0.00204094047067914,0,0,0,0
499,99,2,11,30,1,SEG_LOW,T100,100,1,0.173837209302326,0.214448837209302,0,0,0,1,-0.00334197630880561,-0.00334197630880561,0.00334197630880561,0,0,0,0
500,100,2,12,29,1,SEG_LOW,T100,100,1,0.173486046511628,0.230227906976744,0,0,0,1,-0.0045175764638158,-0.0045175764638158,0.0045175764638158,0,0,0,0
501,101,2,13,28,1,SEG_LOW,T100,100,1,0.17313488372093,0.246006976744186,0,0,0,1,-0.00556774093570954,-0.00556774093570954,0.00556774093570954,0,0,0,0
502,102,2,14,27,1,SEG_LOW,T100,100,1,0.172783720930233,0.261786046511628,0,0,0,1,-0.00649246972448673,-0.00649246972448673,0.00649246972448673,0,0,0,0
503,103,2,15,26,1,SEG_LOW,T100,100,1,0.172432558139535,0.27756511627907,0,0,0,1,-0.0072917628301476,-0.0072917628301476,0.0072917628301476,0,0,0,0
504,104,2,16,25,1,SEG_LOW,T100,100,1,0.172081395348837,0.293344186046512,0,0,0,1,-0.00796562025269204,-0.00796562025269204,0.00796562025269204,0,0,0,0
505,105,2,17,24,1,SEG_LOW,T100,100,1,0.17173023255814,0.309123255813953,0,0,0,1,-0.00851404199211992,-0.00851404199211992,0.00851404199211992,0,0,0,0
506,106,2,18,23,1,SEG_LOW,T100,100,1,0.171379069767442,0.324902325581395,0,0,0,1,-0.00893702804843149,-0.00893702804843149,0.00893702804843149,0,0,0,0
507,107,2,19,22,1,SEG_LOW,T100,100,1,0.171027906976744,0.340681395348837,0,0,0,1,-0.0092345784216266,-0.0092345784216266,0.0092345784216266,0,0,0,0
508,108,2,20,21,1,SEG_LOW,T100,100,1,0.170676744186047,0.356460465116279,0,0,0,1,-0.00940669311170519,-0.00940669311170519,0.00940669311170519,0,0,0,0
509,109,2,21,20,1,SEG_LOW,T100,100,1,0.170325581395349,0.372239534883721,0,0,0,1,-0.00945337211866747,-0.00945337211866747,0.00945337211866747,0,0,0,0
510,110,2,22,19,1,SEG_LOW,T100,100,1,0.169974418604651,0.388018604651163,0,0,0,1,-0.00937461544251327,-0.00937461544251327,0.00937461544251327,0,0,0,0
511,111,2,23,18,1,SEG_LOW,T100,100,1,0.169623255813953,0.403797674418605,0,0,0,1,-0.00917042308324263,-0.00917042308324263,0.00917042308324263,0,0,0,0
512,112,2,24,17,1,SEG_LOW,T100,100,1,0.169272093023256,0.419576744186046,0,0,0,1,-0.00884079504085556,-0.00884079504085556,0.00884079504085556,0,0,0,0
513,113,2,25,16,1,SEG_LOW,T100,100,1,0.168920930232558,0.435355813953488,0,0,0,1,-0.00838573131535202,-0.00838573131535202,0.00838573131535202,0,0,0,0
514,114,2,26,15,1,SEG_LOW,T100,100,1,0.16856976744186,0.45113488372093,0,0,0,1,-0.0078052319067321,-0.0078052319067321,0.0078052319067321,0,0,0,0
515,115,2,27,14,1,SEG_LOW,T100,100,1,0.168218604651163,0.466913953488372,0,0,0,1,-0.00709929681499569,-0.00709929681499569,0.00709929681499569,0,0,0,0
516,116,2,28,13,1,SEG_LOW,T100,100,1,0.167867441860465,0.482693023255814,0,0,0,1,-0.00626792604014288,-0.00626792604014288,0.00626792604014288,0,0,0,0
517,117,2,29,12,1,SEG_LOW,T100,100,1,0.167516279069767,0.498472093023256,0,0,0,1,-0.00531111958217363,-0.00531111958217363,0.00531111958217363,0,0,0,0
518,118,2,30,11,1,SEG_LOW,T100,100,1,0.16716511627907,0.514251162790698,0,0,0,1,-0.00422887744108795,-0.00422887744108795,0.00422887744108795,0,0,0,0
519,119,2,31,10,1,SEG_LOW,T100,100,1,0.166813953488372,0.53003023255814,0,0,0,1,-0.00302119961688579,-0.00302119961688579,0.00302119961688579,0,0,0,0
520,120,2,32,9,1,SEG_LOW,T100,100,1,0.166462790697674,0.545809302325581,0,0,0,1,-0.00168808610956731,-0.00168808610956731,0.00168808610956731,0,0,0,0
521,121,2,33,8,1,SEG_LOW,T100,100,1,0.166111627906977,0.561588372093023,0,0,0,1,-0.000229536919132346,-0.000229536919132346,0.000229536919132346,0,0,0,0
522,122,2,34,7,1,SEG_LOW,T100,100,1,0.165760465116279,0.577367441860465,0,0,0,1,0.00135444795441911,0.00135444795441911,0.00135444795441911,0.00135444795441911,0.00135444795441911,0.00135444795441911,0
523,123,2,35,6,1,SEG_LOW,T100,100,1,0.165409302325581,0.593146511627907,0,0,0,1,0.00306386851108697,0.00306386851108697,0.00306386851108697,0.00306386851108697,0.00306386851108697,0.00306386851108697,0
524,124,2,36,5,1,SEG_LOW,T100,100,1,0.165058139534884,0.608925581395349,0,0,0,1,0.00489872475087125,0.00489872475087125,0.00489872475087125,0.00489872475087125,0.00489872475087125,0.00489872475087125,0
525,125,2,37,4,1,SEG_LOW,T100,100,1,0.164706976744186,0.624704651162791,0,0,0,1,0.00685901667377201,0.00685901667377201,0.00685901667377201,0.00685901667377201,0.00685901667377201,0.00685901667377201,0
526,126,2,38,3,1,SEG_LOW,T100,100,1,0.164355813953488,0.640483720930233,0,0,0,1,0.00894474427978919,0.00894474427978919,0.00894474427978919,0.00894474427978919,0.00894474427978919,0.00894474427978919,0
527,127,2,39,2,1,SEG_LOW,T100,100,1,0.164004651162791,0.656262790697674,0,0,0,1,0.0111559075689226,0.0111559075689226,0.0111559075689226,0.0111559075689226,0.0111559075689226,0.0111559075689226,0
528,128,2,40,1,1,SEG_LOW,T100,100,1,0.163653488372093,0.672041860465116,0,0,0,1,0.0134925065411727,0.0134925065411727,0.0134925065411727,0.0134925065411727,0.0134925065411727,0.0134925065411727,0
529,129,2,41,0,1,SEG_LOW,T100,100,1,0.163302325581395,0.687820930232558,-2.25395210212983e-16,0,2.25395210212983e-16,1.00000000000001,0.0159545411965392,0.015954541196539,0.015954541196539,0.015954541196539,0.015954541196539,0.015954541196539,2.25395210212983e-16
530,136,3,6,34,1,SEG_LOW,T100,100,1,0.188393023255814,0.141793023255814,0.209897152742355,0.226372961291557,0.0164758085492023,1.54919361830674,0.00292155383497277,-0.0135542547142295,0.0135542547142295,0.212818706577328,-0.0135542547142292,0.0135542547142292,0.016475808549202
531,137,3,7,33,1,SEG_LOW,T100,100,1,0.188041860465116,0.157572093023256,0.155614833815413,0.157932739624833,0.00231790580941932,1.07726352698064,-0.00222515934621207,-0.00454306515563139,0.00454306515563139,0.153389674469201,-0.00454306515563208,0.00454306515563208,0.00231790580942001
532,138,3,8,32,1,SEG_LOW,T100,100,1,0.187690697674419,0.173351162790698,0.117186926030631,0.110628454106545,-0.00655847192408593,1.21861573080286,-0.00468827096335581,0.00187020096073012,0.00187020096073012,0.112498655067275,0.00187020096073019,0.00187020096073019,0.006558471924086
533,139,3,9,31,1,SEG_LOW,T100,100,1,0.187339534883721,0.18913023255814,0.0898069174259292,0.0761529521990125,-0.0136539652269167,1.45513217423056,-0.00598745117125723,0.00766651405565947,0.00766651405565947,0.083819466254672,0.00766651405565948,0.00766651405565948,0.0136539652269167
534,140,3,10,30,1,SEG_LOW,T100,100,1,0.186988372093023,0.204909302325581,0.0691660059638762,0.0504923962884545,-0.0186736096754217,1.62245365584739,-0.00675205974909186,0.0119215499263298,0.0119215499263298,0.0624139462147843,0.0119215499263298,0.0119215499263298,0.0186736096754217
535,141,3,11,29,1,SEG_LOW,T100,100,1,0.186637209302326,0.220688372093023,0.0435305902233924,0.028167456184849,-0.0153631340385434,1.51210446795145,-0.00647087484387899,0.00889225919466441,0.00889225919466441,0.0370597153795134,0.00889225919466441,0.00889225919466441,0.0153631340385434
536,142,3,12,28,1,SEG_LOW,T100,100,1,0.186286046511628,0.236467441860465,0.0218994025599235,0.00171668632413021,-0.0201827162357933,1.67275720785978,-0.00575752422236953,0.0144251920134238,0.0144251920134238,0.016141878337554,0.0144251920134238,0.0144251920134238,0.0201827162357933
537,143,3,13,27,1,SEG_LOW,T100,100,1,0.18593488372093,0.252246511627907,0.00394089825749042,0,-0.00394089825749042,1.13136327524968,-0.0048314792812267,-0.000890581023736278,0.000890581023736278,0,0,0,0.00394089825749042
538,144,3,14,26,1,SEG_LOW,T100,100,1,0.185583720930233,0.268025581395349,0,0,0,1,-0.00530667143526868,-0.00530667143526868,0.00530667143526868,0,0,0,0
539,145,3,15,25,1,SEG_LOW,T100,100,1,0.185232558139535,0.283804651162791,0,0,0,1,-0.00615470394261361,-0.00615470394261361,0.00615470394261361,0,0,0,0
540,146,3,16,24,1,SEG_LOW,T100,100,1,0.184881395348837,0.299583720930233,0,0,0,1,-0.00687730076684209,-0.00687730076684209,0.00687730076684209,0,0,0,0
541,147,3,17,23,1,SEG_LOW,T100,100,1,0.18453023255814,0.315362790697674,0,0,0,1,-0.00747446190795403,-0.00747446190795403,0.00747446190795403,0,0,0,0
542,148,3,18,22,1,SEG_LOW,T100,100,1,0.184179069767442,0.331141860465116,0,0,0,1,-0.00794618736594966,-0.00794618736594966,0.00794618736594966,0,0,0,0
543,149,3,19,21,1,SEG_LOW,T100,100,1,0.183827906976744,0.346920930232558,0,0,0,1,-0.00829247714082886,-0.00829247714082886,0.00829247714082886,0,0,0,0
544,150,3,20,20,1,SEG_LOW,T100,100,1,0.183476744186047,0.3627,0,0,0,1,-0.00851333123259153,-0.00851333123259153,0.00851333123259153,0,0,0,0
545,151,3,21,19,1,SEG_LOW,T100,100,1,0.183125581395349,0.378479069767442,0,0,0,1,-0.00860874964123782,-0.00860874964123782,0.00860874964123782,0,0,0,0
546,152,3,22,18,1,SEG_LOW,T100,100,1,0.182774418604651,0.394258139534884,0,0,0,1,-0.00857873236676769,-0.00857873236676769,0.00857873236676769,0,0,0,0
547,153,3,23,17,1,SEG_LOW,T100,100,1,0.182423255813953,0.410037209302326,0,0,0,1,-0.00842327940918113,-0.00842327940918113,0.00842327940918113,0,0,0,0
548,154,3,24,16,1,SEG_LOW,T100,100,1,0.182072093023256,0.425816279069767,0,0,0,1,-0.0081423907684781,-0.0081423907684781,0.0081423907684781,0,0,0,0
549,155,3,25,15,1,SEG_LOW,T100,100,1,0.181720930232558,0.441595348837209,0,0,0,1,-0.00773606644465864,-0.00773606644465864,0.00773606644465864,0,0,0,0
550,156,3,26,14,1,SEG_LOW,T100,100,1,0.18136976744186,0.457374418604651,0,0,0,1,-0.00720430643772277,-0.00720430643772277,0.00720430643772277,0,0,0,0
551,157,3,27,13,1,SEG_LOW,T100,100,1,0.181018604651163,0.473153488372093,0,0,0,1,-0.00654711074767043,-0.00654711074767043,0.00654711074767043,0,0,0,0
552,158,3,28,12,1,SEG_LOW,T100,100,1,0.180667441860465,0.488932558139535,0,0,0,1,-0.00576447937450166,-0.00576447937450166,0.00576447937450166,0,0,0,0
553,159,3,29,11,1,SEG_LOW,T100,100,1,0.180316279069767,0.504711627906977,0,0,0,1,-0.00485641231821649,-0.00485641231821649,0.00485641231821649,0,0,0,0
554,160,3,30,10,1,SEG_LOW,T100,100,1,0.17996511627907,0.520490697674419,0,0,0,1,-0.00382290957881483,-0.00382290957881483,0.00382290957881483,0,0,0,0
555,161,3,31,9,1,SEG_LOW,T100,100,1,0.179613953488372,0.53626976744186,0,0,0,1,-0.00266397115629686,-0.00266397115629686,0.00266397115629686,0,0,0,0
556,162,3,32,8,1,SEG_LOW,T100,100,1,0.179262790697674,0.552048837209302,0,0,0,1,-0.00137959705066234,-0.00137959705066234,0.00137959705066234,0,0,0,0
557,163,3,33,7,1,SEG_LOW,T100,100,1,0.178911627906977,0.567827906976744,0,0,0,1,3.02127380885419e-05,3.02127380885419e-05,3.02127380885419e-05,3.02127380885419e-05,3.02127380885419e-05,3.02127380885419e-05,0
558,164,3,34,6,1,SEG_LOW,T100,100,1,0.178560465116279,0.583606976744186,0,0,0,1,0.00156545820995593,0.00156545820995593,0.00156545820995593,0.00156545820995593,0.00156545820995593,0.00156545820995593,0
559,165,3,35,5,1,SEG_LOW,T100,100,1,0.178209302325581,0.599386046511628,0,0,0,1,0.00322613936493976,0.00322613936493976,0.00322613936493976,0.00322613936493976,0.00322613936493976,0.00322613936493976,0
560,166,3,36,4,1,SEG_LOW,T100,100,1,0.177858139534884,0.61516511627907,0,0,0,1,0.00501225620303995,0.00501225620303995,0.00501225620303995,0.00501225620303995,0.00501225620303995,0.00501225620303995,0
561,167,3,37,3,1,SEG_LOW,T100,100,1,0.177506976744186,0.630944186046512,0,0,0,1,0.00692380872425668,0.00692380872425668,0.00692380872425668,0.00692380872425668,0.00692380872425668,0.00692380872425668,0
562,168,3,38,2,1,SEG_LOW,T100,100,1,0.177155813953488,0.646723255813954,0,0,0,1,0.0089607969285898,0.0089607969285898,0.0089607969285898,0.0089607969285898,0.0089607969285898,0.0089607969285898,0
563,169,3,39,1,1,SEG_LOW,T100,100,1,0.176804651162791,0.662502325581395,0,0,0,1,0.0111232208160392,0.0111232208160392,0.0111232208160392,0.0111232208160392,0.0111232208160392,0.0111232208160392,0
564,170,3,40,0,1,SEG_LOW,T100,100,1,0.176453488372093,0.678281395348837,0,0,0,1,0.0134110803866052,0.0134110803866052,0.0134110803866052,0.0134110803866052,0.0134110803866052,0.0134110803866052,0
565,181,4,10,29,1,SEG_LOW,T100,100,1,0.199788372093023,0.211148837209302,0.239941266807303,0.219468473695136,-0.020472793112167,1.68242643707223,-0.00421169877181078,0.0162610943403562,0.0162610943403562,0.235729568035492,0.0162610943403562,0.0162610943403562,0.020472793112167
566,182,4,11,28,1,SEG_LOW,T100,100,1,0.199437209302326,0.226927906976744,0.204679693831528,0.18694071344947,-0.0177389803820586,1.59129934606862,-0.00865552689087439,0.00908345349118421,0.00908345349118421,0.196024166940654,0.00908345349118361,0.00908345349118361,0.017738980382058
567,183,4,12,27,1,SEG_LOW,T100,100,1,0.199086046511628,0.242706976744186,0.174768435764758,0.155169508784118,-0.0195989269806399,1.65329756602133,-0.0115950200423948,0.0080039069382451,0.0080039069382451,0.163173415722363,0.00800390693824521,0.00800390693824521,0.01959892698064
568,184,4,13,26,1,SEG_LOW,T100,100,1,0.19873488372093,0.258486046511628,0.14930403597345,0.125828394226069,-0.0234756417473813,1.78252139157938,-0.0134825353536572,0.00999310639372413,0.00999310639372413,0.135821500619793,0.00999310639372381,0.00999310639372381,0.023475641747381
569,185,4,14,25,1,SEG_LOW,T100,100,1,0.198383720930233,0.27426511627907,0.125634404307775,0.100652043692519,-0.0249823606152558,1.83274535384186,-0.0145713706371184,0.0104109899781374,0.0104109899781374,0.111063033670657,0.0104109899781376,0.0104109899781376,0.024982360615256
570,186,4,15,24,1,SEG_LOW,T100,100,1,0.198032558139535,0.290044186046512,0.103774444371881,0.0755241570211738,-0.0282502873507069,1.94167624502356,-0.0149883104154773,0.0132619769352296,0.0132619769352296,0.0887861339564037,0.0132619769352299,0.0132619769352299,0.0282502873507072
571,187,4,16,23,1,SEG_LOW,T100,100,1,0.197681395348837,0.305823255813953,0.080790384743409,0.0500020850662195,-0.0307882996771896,2.02627665590632,-0.0146342510434574,0.0161540486337322,0.0161540486337322,0.0661561336999516,0.0161540486337321,0.0161540486337321,0.0307882996771895
572,188,4,17,22,1,SEG_LOW,T100,100,1,0.19733023255814,0.321602325581395,0.0483409072693082,0.0163463438453691,-0.0319945634239391,2.06648544746464,-0.0125751429578934,0.0194194204660457,0.0194194204660457,0.0357657643114148,0.0194194204660457,0.0194194204660457,0.0319945634239391
573,189,4,18,21,1,SEG_LOW,T100,100,1,0.196979069767442,0.337381395348837,0.0188624586231508,0,-0.0188624586231508,1.62874862077169,-0.00967562211209153,0.00918683651105927,0.00918683651105927,0.00918683651105927,0.00918683651105927,0.00918683651105927,0.0188624586231508
574,190,4,19,20,1,SEG_LOW,T100,100,1,0.196627906976744,0.353160465116279,0,0,0,1,-0.0073875344281782,-0.0073875344281782,0.0073875344281782,0,0,0,0
575,191,4,20,19,1,SEG_LOW,T100,100,1,0.196276744186047,0.368939534883721,0,0,0,1,-0.00765712792162492,-0.00765712792162492,0.00765712792162492,0,0,0,0
576,192,4,21,18,1,SEG_LOW,T100,100,1,0.195925581395349,0.384718604651163,0,0,0,1,-0.00780128573195532,-0.00780128573195532,0.00780128573195532,0,0,0,0
577,193,4,22,17,1,SEG_LOW,T100,100,1,0.195574418604651,0.400497674418605,0,0,0,1,-0.00782000785916923,-0.00782000785916923,0.00782000785916923,0,0,0,0
578,194,4,23,16,1,SEG_LOW,T100,100,1,0.195223255813954,0.416276744186046,0,0,0,1,-0.00771329430326667,-0.00771329430326667,0.00771329430326667,0,0,0,0
